Iteration,Temperature,BestCost,CurrentCost
0,1000,31320.7,31368.2
1,995,30828.8,30828.8
2,990.025,30828.8,31254.7
3,985.075,30828.8,31215.7
4,980.15,30436.8,30436.8
5,975.249,30088.6,30088.6
6,970.373,30088.6,30287
7,965.521,30088.6,30287
8,960.693,30088.6,30287
9,955.89,30088.6,30103.1
10,951.11,30088.6,30811.6
11,946.355,30088.6,30718.9
12,941.623,30088.6,30418
13,936.915,30073.3,30073.3
14,932.23,29309.4,29309.4
15,927.569,29309.4,29309.4
16,922.931,28466.8,28466.8
17,918.316,28466.8,28777.4
18,913.725,28466.8,28777.4
19,909.156,28466.8,28899.3
20,904.61,28466.8,28647.9
21,900.087,28324.5,28324.5
22,895.587,28324.5,29245.9
23,891.109,28324.5,29182.6
24,886.654,28324.5,29181.2
25,882.22,28324.5,29181.2
26,877.809,28324.5,29190.4
27,873.42,28324.5,29647.5
28,869.053,28324.5,29956.8
29,864.708,28324.5,29898.2
30,860.384,28324.5,30091.6
31,856.082,28324.5,29640.9
32,851.802,28324.5,29640.9
33,847.543,28324.5,29700.7
34,843.305,28324.5,29689
35,839.089,28324.5,29914.8
36,834.893,28324.5,29836.8
37,830.719,28324.5,29974.9
38,826.565,28324.5,31054.9
39,822.432,28324.5,30035
40,818.32,28324.5,30089.3
41,814.229,28324.5,29542.2
42,810.157,28324.5,28756
43,806.107,28324.5,28756
44,802.076,28324.5,28756
45,798.066,28324.5,28484.8
46,794.075,28324.5,28525.7
47,790.105,27328,27328
48,786.154,27003,27003
49,782.224,26922.3,26922.3
50,778.313,26922.3,27739.4
51,774.421,26922.3,28260.5
52,770.549,26922.3,27616.5
53,766.696,26922.3,27783.4
54,762.863,26922.3,27783.4
55,759.048,26922.3,28193.4
56,755.253,26922.3,28193.4
57,751.477,26922.3,27441.7
58,747.719,26922.3,27441.7
59,743.981,26922.3,28078.5
60,740.261,26922.3,28078.5
61,736.56,26922.3,28125.6
62,732.877,26922.3,28063.6
63,729.212,26922.3,28546.4
64,725.566,26922.3,28711.5
65,721.939,26922.3,28680.8
66,718.329,26922.3,29695.9
67,714.737,26922.3,29543.8
68,711.164,26922.3,29260.7
69,707.608,26922.3,29202.8
70,704.07,26922.3,29202.8
71,700.549,26922.3,29192.6
72,697.047,26922.3,29192.6
73,693.561,26922.3,29192.6
74,690.094,26922.3,29192.6
75,686.643,26922.3,28959.3
76,683.21,26922.3,29429.2
77,679.794,26922.3,29649.9
78,676.395,26922.3,29689.6
79,673.013,26922.3,29741.4
80,669.648,26922.3,29818.5
81,666.3,26922.3,30006.5
82,662.968,26922.3,30473.3
83,659.653,26922.3,30412.2
84,656.355,26922.3,29086.2
85,653.073,26922.3,28900.3
86,649.808,26922.3,28500.9
87,646.559,26922.3,27940.8
88,643.326,26922.3,27940.8
89,640.109,26922.3,27985.4
90,636.909,26922.3,28365.7
91,633.724,26922.3,27723.5
92,630.556,26922.3,27587.8
93,627.403,26922.3,27890.4
94,624.266,26922.3,27890.4
95,621.145,26922.3,27315.7
96,618.039,26922.3,27315.7
97,614.949,26922.3,27315.7
98,611.874,26922.3,27239.4
99,608.815,26922.3,27221.7
100,605.77,25697.6,25697.6
101,602.742,25697.6,26353.1
102,599.728,25697.6,26649.6
103,596.729,25697.6,26786.4
104,593.746,25697.6,26786.4
105,590.777,25697.6,26786.4
106,587.823,25697.6,26786.4
107,584.884,25697.6,26770.5
108,581.959,25697.6,27116.1
109,579.05,25697.6,25976.2
110,576.154,25697.6,25976.2
111,573.274,25697.6,25964.8
112,570.407,25697.6,25964.8
113,567.555,25697.6,25964.8
114,564.717,25697.6,26012.8
115,561.894,25697.6,26012.8
116,559.084,25697.6,26012.8
117,556.289,25697.6,25964.6
118,553.508,25697.6,25964.6
119,550.74,25697.6,27096.2
120,547.986,25697.6,27122.6
121,545.246,25697.6,26109.4
122,542.52,25697.6,26238.1
123,539.808,25697.6,26255.9
124,537.108,25697.6,27152.5
125,534.423,25697.6,26792.2
126,531.751,25697.6,25820.4
127,529.092,25635.7,25635.7
128,526.447,25635.7,25641.5
129,523.814,25635.7,25641.5
130,521.195,25635.7,25997.8
131,518.589,25571.3,25571.3
132,515.996,25205.9,25205.9
133,513.416,25205.9,25205.9
134,510.849,24782.2,24782.2
135,508.295,24599.7,24599.7
136,505.754,24599.7,25376
137,503.225,24599.7,24616
138,500.709,24599.7,24616
139,498.205,24599.7,24616
140,495.714,24599.7,24746.3
141,493.236,24599.7,24746.3
142,490.769,24252.3,24252.3
143,488.316,23694.4,23694.4
144,485.874,23529,23529
145,483.445,23529,23529
146,481.027,23497.6,23497.6
147,478.622,23497.6,23664.3
148,476.229,23497.6,23639.8
149,473.848,23497.6,23892
150,471.479,23497.6,24416.9
151,469.121,23497.6,24573.6
152,466.776,23497.6,24573.6
153,464.442,23497.6,25190.9
154,462.12,23497.6,24743.6
155,459.809,23497.6,25183.6
156,457.51,23497.6,25183.6
157,455.222,23497.6,24764.8
158,452.946,23497.6,24729.4
159,450.682,23497.6,24729.4
160,448.428,23497.6,24729.4
161,446.186,23497.6,24835.7
162,443.955,23497.6,24835.7
163,441.735,23497.6,24835.7
164,439.527,23497.6,24854.7
165,437.329,23497.6,24854.7
166,435.142,23497.6,23932.5
167,432.967,23497.6,23932.5
168,430.802,23497.6,24045.6
169,428.648,23497.6,23668
170,426.505,23497.6,23853.3
171,424.372,23497.6,23853.3
172,422.25,23497.6,23853.3
173,420.139,23496.9,23496.9
174,418.038,23496.9,23496.9
175,415.948,23425.5,23425.5
176,413.868,23425.5,23425.5
177,411.799,23425.5,23425.5
178,409.74,23308.5,23308.5
179,407.691,23195.4,23195.4
180,405.653,23195.4,23341.8
181,403.625,23195.4,23341.8
182,401.606,23195.4,23460.1
183,399.598,23195.4,23460.1
184,397.6,23112.6,23112.6
185,395.612,23112.6,23112.6
186,393.634,23087.1,23087.1
187,391.666,23087.1,23087.1
188,389.708,23087.1,23150.9
189,387.759,23087.1,23150.9
190,385.821,23087.1,23150.9
191,383.891,23087.1,23146.3
192,381.972,23087.1,23208.1
193,380.062,23087.1,23361.9
194,378.162,23087.1,23361.9
195,376.271,23087.1,23114.2
196,374.39,23087.1,23114.2
197,372.518,22690.1,22690.1
198,370.655,22690.1,22690.1
199,368.802,22690.1,22690.1
200,366.958,22690.1,23388.4
201,365.123,22690.1,23388.4
202,363.297,22690.1,23480.8
203,361.481,22690.1,23480.8
204,359.674,22690.1,23857.9
205,357.875,22690.1,24065.4
206,356.086,22690.1,24065.4
207,354.305,22690.1,24065.4
208,352.534,22690.1,24233.9
209,350.771,22690.1,24233.9
210,349.017,22690.1,24487.2
211,347.272,22690.1,24487.2
212,345.536,22690.1,24178.4
213,343.808,22690.1,24070.3
214,342.089,22690.1,24070.3
215,340.379,22690.1,24140.5
216,338.677,22690.1,24140.5
217,336.983,22690.1,24140.5
218,335.298,22690.1,24140.5
219,333.622,22690.1,24526.6
220,331.954,22690.1,24547.4
221,330.294,22690.1,24485.5
222,328.643,22690.1,24302.4
223,326.999,22690.1,24302.4
224,325.364,22690.1,24302.4
225,323.738,22690.1,24084
226,322.119,22690.1,23893.6
227,320.508,22690.1,23893.6
228,318.906,22690.1,23893.6
229,317.311,22690.1,23893.6
230,315.725,22690.1,23893.6
231,314.146,22690.1,24607.4
232,312.575,22690.1,24490.5
233,311.012,22690.1,24413.9
234,309.457,22690.1,24382
235,307.91,22690.1,24341.1
236,306.371,22690.1,24262.1
237,304.839,22690.1,24284.9
238,303.315,22690.1,24284.9
239,301.798,22690.1,24389.8
240,300.289,22690.1,24389.8
241,298.788,22690.1,24389.8
242,297.294,22690.1,24021.2
243,295.807,22690.1,24021.2
244,294.328,22690.1,24021.2
245,292.856,22690.1,23811.7
246,291.392,22690.1,23811.7
247,289.935,22690.1,23712.2
248,288.486,22690.1,23712.2
249,287.043,22690.1,23786.2
250,285.608,22690.1,23786.2
251,284.18,22690.1,23951.5
252,282.759,22690.1,23951.5
253,281.345,22690.1,24184.8
254,279.938,22690.1,24187.6
255,278.539,22690.1,23781.2
256,277.146,22690.1,22701.7
257,275.76,22690.1,22701.7
258,274.382,22690.1,22767.5
259,273.01,22690.1,22966.1
260,271.645,22690.1,22966.1
261,270.286,22690.1,22966.1
262,268.935,22690.1,23036.2
263,267.59,22690.1,23036.2
264,266.252,22690.1,23078.9
265,264.921,22690.1,22973.2
266,263.596,22690.1,22973.2
267,262.278,22690.1,22973.2
268,260.967,22690.1,22903.1
269,259.662,22690.1,22903.1
270,258.364,22690.1,22903.1
271,257.072,22690.1,22903.1
272,255.787,22690.1,22903.1
273,254.508,22690.1,22903.1
274,253.235,22690.1,22903.1
275,251.969,22690.1,23625.1
276,250.709,22677.9,22677.9
277,249.456,22677.9,22677.9
278,248.208,22677.9,22677.9
279,246.967,22677.9,22711.8
280,245.733,22677.9,22729
281,244.504,22677.9,23026.8
282,243.281,22677.9,23026.8
283,242.065,22677.9,23026.8
284,240.855,22677.9,23026.8
285,239.65,22677.9,23026.8
286,238.452,22307,22307
287,237.26,22307,22307
288,236.074,22307,22307
289,234.893,22307,22307
290,233.719,22032.6,22032.6
291,232.55,22032.6,22032.6
292,231.387,21951.8,21951.8
293,230.23,21712.1,21712.1
294,229.079,21632.9,21632.9
295,227.934,21632.9,21632.9
296,226.794,21632.9,21632.9
297,225.66,21632.9,21734.4
298,224.532,21632.9,21766.5
299,223.409,21632.9,21834.7
300,222.292,21632.9,21834.7
301,221.181,21632.9,21834.7
302,220.075,21390,21390
303,218.974,21322.9,21322.9
304,217.88,21322.9,21322.9
305,216.79,21322.9,21322.9
306,215.706,21311.1,21311.1
307,214.628,21311.1,21311.1
308,213.555,21311.1,21311.1
309,212.487,21311.1,21311.1
310,211.424,21287.6,21287.6
311,210.367,21287.6,21287.6
312,209.315,21287.6,21287.6
313,208.269,21220.7,21220.7
314,207.227,21220.7,21220.7
315,206.191,21220.7,21220.7
316,205.16,21220.7,21220.7
317,204.135,21220.7,21220.7
318,203.114,21220.7,21696
319,202.098,21220.7,21696
320,201.088,21220.7,21696
321,200.082,21220.7,21696
322,199.082,21220.7,21696
323,198.087,21220.7,21696
324,197.096,21220.7,21696
325,196.111,21220.7,21696
326,195.13,21220.7,21786
327,194.154,21220.7,21607.1
328,193.184,21220.7,21973.7
329,192.218,21220.7,22175.2
330,191.257,21220.7,22175.2
331,190.3,21220.7,22175.2
332,189.349,21220.7,22175.2
333,188.402,21220.7,22175.2
334,187.46,21220.7,22175.2
335,186.523,21220.7,22175.2
336,185.59,21220.7,22175.2
337,184.662,21220.7,22175.2
338,183.739,21220.7,22175.2
339,182.82,21220.7,22175.2
340,181.906,21220.7,22175.2
341,180.997,21220.7,22175.2
342,180.092,21220.7,22175.2
343,179.191,21220.7,22175.2
344,178.295,21220.7,22175.2
345,177.404,21220.7,21947.4
346,176.517,21220.7,21947.4
347,175.634,21220.7,21947.4
348,174.756,21220.7,21947.4
349,173.882,21220.7,21947.4
350,173.013,21220.7,21947.4
351,172.148,21220.7,21947.4
352,171.287,21220.7,21947.4
353,170.431,21220.7,21907.3
354,169.578,21220.7,21907.3
355,168.731,21220.7,21907.3
356,167.887,21220.7,21907.3
357,167.047,21220.7,21907.3
358,166.212,21220.7,21907.3
359,165.381,21220.7,21717.4
360,164.554,21220.7,21717.4
361,163.731,21220.7,21717.4
362,162.913,21220.7,21717.4
363,162.098,21220.7,21717.4
364,161.288,21220.7,21730.4
365,160.481,21220.7,21730.4
366,159.679,21220.7,21730.4
367,158.881,21220.7,21730.4
368,158.086,21220.7,21730.4
369,157.296,21220.7,21730.4
370,156.509,21220.7,21833.1
371,155.727,21220.7,21833.1
372,154.948,21220.7,21833.1
373,154.173,21220.7,21498
374,153.402,21220.7,21498
375,152.635,21220.7,21498
376,151.872,21220.7,21498
377,151.113,21220.7,21232.1
378,150.357,21220.7,21232.1
379,149.606,21006.5,21006.5
380,148.857,20808.2,20808.2
381,148.113,20808.2,20920.3
382,147.373,20808.2,20920.3
383,146.636,20808.2,21013.1
384,145.903,20808.2,21013.1
385,145.173,20808.2,21013.1
386,144.447,20808.2,21013.1
387,143.725,20808.2,21013.1
388,143.006,20808.2,21013.1
389,142.291,20808.2,21013.1
390,141.58,20808.2,21082.1
391,140.872,20808.2,21082.1
392,140.168,20808.2,21096.1
393,139.467,20808.2,21096.1
394,138.769,20808.2,21096.1
395,138.076,20808.2,21271.4
396,137.385,20808.2,21271.4
397,136.698,20808.2,21271.4
398,136.015,20808.2,21271.4
399,135.335,20808.2,21271.4
400,134.658,20808.2,21271.4
401,133.985,20808.2,21271.4
402,133.315,20808.2,21271.4
403,132.648,20808.2,21271.4
404,131.985,20808.2,21271.4
405,131.325,20007.9,20007.9
406,130.668,20007.9,20007.9
407,130.015,20007.9,20007.9
408,129.365,19440.8,19440.8
409,128.718,19440.8,19440.8
410,128.075,19373.7,19373.7
411,127.434,19373.7,19373.7
412,126.797,19373.7,19427.8
413,126.163,19206.6,19206.6
414,125.532,19206.6,19206.6
415,124.905,19206.6,19206.6
416,124.28,19206.6,19206.6
417,123.659,19206.6,19206.6
418,123.04,19206.6,19206.6
419,122.425,19206.6,19206.6
420,121.813,19206.6,19206.6
421,121.204,19206.6,19206.6
422,120.598,19206.6,19206.6
423,119.995,19206.6,19206.6
424,119.395,19206.6,19206.6
425,118.798,19206.6,19206.6
426,118.204,19206.6,19206.6
427,117.613,19206.6,19206.6
428,117.025,19206.6,19450.5
429,116.44,19206.6,19450.5
430,115.858,19206.6,19450.5
431,115.278,19206.6,19450.5
432,114.702,19206.6,19450.5
433,114.128,19206.6,19450.5
434,113.558,19206.6,19450.5
435,112.99,19206.6,19450.5
436,112.425,19206.6,19425.3
437,111.863,19206.6,19425.3
438,111.304,19206.6,19286.2
439,110.747,19206.6,19286.2
440,110.193,19206.6,19286.2
441,109.642,19206.6,19286.2
442,109.094,19206.6,19286.2
443,108.549,19206.6,19286.2
444,108.006,19206.6,19393.3
445,107.466,19206.6,19393.3
446,106.929,19206.6,19393.3
447,106.394,19206.6,19393.3
448,105.862,18860.6,18860.6
449,105.333,18860.6,18860.6
450,104.806,18462,18462
451,104.282,18462,18462
452,103.761,18462,18462
453,103.242,18462,18467.2
454,102.726,18462,18564
455,102.212,18462,18564
456,101.701,18462,18564
457,101.192,18436.8,18436.8
458,100.686,18423.6,18423.6
459,100.183,18423.6,18423.6
460,99.6821,18214.2,18214.2
461,99.1837,17868.4,17868.4
462,98.6878,17868.4,17868.4
463,98.1943,17861.3,17861.3
464,97.7034,17861.3,17861.3
465,97.2148,17861.3,17861.3
466,96.7288,17861.3,17861.3
467,96.2451,17861.3,17861.3
468,95.7639,17861.3,17861.3
469,95.2851,17861.3,17861.3
470,94.8086,17861.3,17861.3
471,94.3346,17730.3,17730.3
472,93.8629,17722.8,17722.8
473,93.3936,17722.8,17722.8
474,92.9266,17701.4,17701.4
475,92.462,17701.4,17712.3
476,91.9997,17701.4,17712.3
477,91.5397,17701.4,17712.3
478,91.082,17701.4,17712.3
479,90.6266,17701.4,17712.3
480,90.1735,17701.4,17712.3
481,89.7226,17701.4,17712.3
482,89.274,17701.4,17712.3
483,88.8276,17701.4,17712.3
484,88.3835,17701.4,17712.3
485,87.9416,17701.4,17712.3
486,87.5019,17701.4,17712.3
487,87.0643,17701.4,17712.3
488,86.629,17701.4,17712.3
489,86.1959,17701.4,17712.3
490,85.7649,17701.4,17712.3
491,85.3361,17701.4,17712.3
492,84.9094,17701.4,17712.3
493,84.4848,17568.6,17568.6
494,84.0624,17568.6,17568.6
495,83.6421,17568.6,17568.6
496,83.2239,17568.6,17568.6
497,82.8078,17568.6,17568.6
498,82.3937,17568.6,17568.6
499,81.9818,17568.6,17568.6
500,81.5719,17568.6,17568.6
501,81.164,17568.6,17568.6
502,80.7582,17568.6,17568.6
503,80.3544,17568.6,17568.6
504,79.9526,17568.6,17568.6
505,79.5529,17568.6,17568.6
506,79.1551,17568.6,17568.6
507,78.7593,17568.6,17568.6
508,78.3655,17568.6,17568.6
509,77.9737,17566.5,17566.5
510,77.5838,17566.5,17566.5
511,77.1959,17566.5,17566.5
512,76.8099,17566.5,17566.5
513,76.4259,17566.5,17566.5
514,76.0437,17566.5,17603.3
515,75.6635,17566.5,17603.3
516,75.2852,17566.5,17603.3
517,74.9088,17566.5,17603.3
518,74.5342,17566.5,17603.3
519,74.1616,17566.5,17603.3
520,73.7908,17566.5,17603.3
521,73.4218,17566.5,17603.3
522,73.0547,17566.5,17603.3
523,72.6894,17566.5,17603.3
524,72.326,17566.5,17603.3
525,71.9643,17566.5,17603.3
526,71.6045,17566.5,17603.3
527,71.2465,17566.5,17603.3
528,70.8903,17566.5,17603.3
529,70.5358,17566.5,17603.3
530,70.1831,17566.5,17603.3
531,69.8322,17566.5,17603.3
532,69.4831,17549.5,17549.5
533,69.1356,17549.5,17549.5
534,68.79,17549.5,17549.5
535,68.446,17510.6,17510.6
536,68.1038,17510.6,17510.6
537,67.7633,17510.6,17510.6
538,67.4245,17398.5,17398.5
539,67.0873,17398.5,17398.5
540,66.7519,17348,17348
541,66.4181,16934.7,16934.7
542,66.086,16934.7,16934.7
543,65.7556,16934.7,16934.7
544,65.4268,16934.7,16934.7
545,65.0997,16934.7,16934.7
546,64.7742,16934.7,16934.7
547,64.4503,16934.7,16934.7
548,64.1281,16934.7,16934.7
549,63.8074,16934.7,16934.7
550,63.4884,16934.7,16934.7
551,63.171,16934.7,16934.7
552,62.8551,16496.5,16496.5
553,62.5408,16496.5,16496.5
554,62.2281,16496.5,16496.5
555,61.917,16496.5,16496.5
556,61.6074,16496.5,16496.5
557,61.2994,16496.5,16496.5
558,60.9929,16496.5,16496.5
559,60.6879,16496.5,16496.5
560,60.3845,16496.5,16496.5
561,60.0825,16496.5,16496.5
562,59.7821,16496.5,16496.5
563,59.4832,16496.5,16496.5
564,59.1858,16496.5,16496.5
565,58.8899,16496.5,16496.5
566,58.5954,16496.5,16496.5
567,58.3024,16300.8,16300.8
568,58.0109,16300.8,16300.8
569,57.7209,16300.8,16300.8
570,57.4323,16300.8,16300.8
571,57.1451,16300.8,16300.8
572,56.8594,16300.8,16300.8
573,56.5751,16300.8,16300.8
574,56.2922,16300.8,16311.5
575,56.0108,16300.8,16311.5
576,55.7307,16300.8,16311.5
577,55.452,16300.8,16311.5
578,55.1748,16300.8,16426.6
579,54.8989,16300.8,16426.6
580,54.6244,16300.8,16426.6
581,54.3513,16300.8,16426.6
582,54.0795,16300.8,16426.6
583,53.8091,16300.8,16426.6
584,53.5401,16300.8,16426.6
585,53.2724,16300.8,16426.6
586,53.006,16300.8,16426.6
587,52.741,16300.8,16426.6
588,52.4773,16300.8,16426.6
589,52.2149,16300.8,16426.6
590,51.9538,16300.8,16426.6
591,51.6941,16300.8,16426.6
592,51.4356,16300.8,16425.6
593,51.1784,16300.8,16425.6
594,50.9225,16300.8,16425.6
595,50.6679,16300.8,16425.6
596,50.4146,16300.8,16425.6
597,50.1625,16300.8,16425.6
598,49.9117,16300.8,16425.6
599,49.6621,16300.8,16425.6
600,49.4138,16300.8,16425.6
601,49.1668,16285.4,16285.4
602,48.9209,16285.4,16285.4
603,48.6763,16285.4,16285.4
604,48.4329,16285.4,16285.4
605,48.1908,16285.4,16285.4
606,47.9498,16285.4,16285.4
607,47.7101,16285.4,16285.4
608,47.4715,16285.4,16285.4
609,47.2342,16285.4,16285.4
610,46.998,16285.4,16285.4
611,46.763,16285.4,16285.4
612,46.5292,16285.4,16285.4
613,46.2965,16285.4,16285.4
614,46.0651,16285.4,16285.4
615,45.8347,16285.4,16285.4
616,45.6056,16285.4,16285.4
617,45.3775,16285.4,16285.4
618,45.1506,16285.4,16285.4
619,44.9249,16285.4,16285.4
620,44.7003,16285.4,16285.4
621,44.4768,16285.4,16285.4
622,44.2544,16285.4,16285.4
623,44.0331,16285.4,16285.4
624,43.8129,16285.4,16285.4
625,43.5939,16285.4,16285.4
626,43.3759,16285.4,16285.4
627,43.159,16285.4,16285.4
628,42.9432,16285.4,16285.4
629,42.7285,16285.4,16285.4
630,42.5149,16285.4,16285.4
631,42.3023,16285.4,16285.4
632,42.0908,16285.4,16285.4
633,41.8803,16285.4,16285.4
634,41.6709,16285.4,16285.4
635,41.4626,16285.4,16285.4
636,41.2553,16285.4,16285.4
637,41.049,16285.4,16285.4
638,40.8437,16285.4,16285.4
639,40.6395,16285.4,16285.4
640,40.4363,16285.4,16285.4
641,40.2341,16285.4,16285.4
642,40.033,16285.4,16285.4
643,39.8328,16285.4,16285.4
644,39.6336,16285.4,16285.4
645,39.4355,16285.4,16285.4
646,39.2383,16285.4,16285.4
647,39.0421,16285.4,16285.4
648,38.8469,16285.4,16285.4
649,38.6527,16285.4,16285.4
650,38.4594,16285.4,16285.4
651,38.2671,16285.4,16285.4
652,38.0758,16285.4,16285.4
653,37.8854,16285.4,16285.4
654,37.696,16285.4,16285.4
655,37.5075,16199.3,16199.3
656,37.3199,16199.3,16199.3
657,37.1333,16199.3,16199.3
658,36.9477,16199.3,16199.3
659,36.7629,16199.3,16229.6
660,36.5791,16199.3,16229.6
661,36.3962,16199.3,16229.6
662,36.2142,16199.3,16229.6
663,36.0332,16199.3,16229.6
664,35.853,16199.3,16229.6
665,35.6737,16199.3,16229.6
666,35.4954,16199.3,16229.6
667,35.3179,16199.3,16229.6
668,35.1413,16199.3,16229.6
669,34.9656,16199.3,16229.6
670,34.7908,16199.3,16229.6
671,34.6168,16199.3,16229.6
672,34.4437,16199.3,16229.6
673,34.2715,16199.3,16229.6
674,34.1002,16199.3,16229.6
675,33.9297,16199.3,16229.6
676,33.76,16199.3,16229.6
677,33.5912,16199.3,16229.6
678,33.4233,16199.3,16233.8
679,33.2561,16199.3,16233.8
680,33.0899,16199.3,16233.8
681,32.9244,16199.3,16233.8
682,32.7598,16199.3,16233.8
683,32.596,16199.3,16233.8
684,32.433,16199.3,16233.8
685,32.2708,16199.3,16233.8
686,32.1095,16199.3,16233.8
687,31.9489,16199.3,16233.8
688,31.7892,16199.3,16233.8
689,31.6303,16199.3,16233.8
690,31.4721,16199.3,16233.8
691,31.3147,16199.3,16233.8
692,31.1582,16199.3,16233.8
693,31.0024,16199.3,16233.8
694,30.8474,16199.3,16233.8
695,30.6931,16199.3,16233.8
696,30.5397,16199.3,16233.8
697,30.387,16199.3,16233.8
698,30.235,16199.3,16229.6
699,30.0839,16199.3,16229.6
700,29.9334,16199.3,16229.6
701,29.7838,16199.3,16229.6
702,29.6348,16199.3,16229.6
703,29.4867,16199.3,16229.6
704,29.3392,16199.3,16229.6
705,29.1925,16199.3,16229.6
706,29.0466,16199.3,16229.6
707,28.9013,16199.3,16229.6
708,28.7568,16199.3,16229.6
709,28.6131,16199.3,16229.6
710,28.47,16199.3,16229.6
711,28.3276,16199.3,16229.6
712,28.186,16199.3,16229.6
713,28.0451,16199.3,16229.6
714,27.9048,16199.3,16229.6
715,27.7653,16199.3,16229.6
716,27.6265,16199.3,16229.6
717,27.4884,16199.3,16229.6
718,27.3509,16199.3,16229.6
719,27.2142,16199.3,16211.8
720,27.0781,16199.3,16211.8
721,26.9427,16199.3,16211.8
722,26.808,16199.3,16211.8
723,26.674,16199.3,16211.8
724,26.5406,16199.3,16211.8
725,26.4079,16199.3,16211.8
726,26.2758,16199.3,16211.8
727,26.1445,16199.3,16211.8
728,26.0137,16199.3,16211.8
729,25.8837,16199.3,16211.8
730,25.7543,16199.3,16211.8
731,25.6255,16199.3,16211.8
732,25.4974,16199.3,16211.8
733,25.3699,16199.3,16211.8
734,25.243,16199.3,16211.8
735,25.1168,16199.3,16211.8
736,24.9912,16199.3,16211.8
737,24.8663,16199.3,16211.8
738,24.7419,16199.3,16211.8
739,24.6182,16199.3,16211.8
740,24.4951,16199.3,16211.8
741,24.3727,16199.3,16211.8
742,24.2508,16199.3,16211.8
743,24.1295,16135.1,16135.1
744,24.0089,16135.1,16135.1
745,23.8888,16135.1,16135.1
746,23.7694,16135.1,16135.1
747,23.6506,16135.1,16135.1
748,23.5323,16135.1,16135.1
749,23.4146,16135.1,16135.1
750,23.2976,16135.1,16135.1
751,23.1811,16135.1,16135.1
752,23.0652,16135.1,16135.1
753,22.9498,16135.1,16135.1
754,22.8351,16135.1,16135.1
755,22.7209,16135.1,16135.1
756,22.6073,16135.1,16135.1
757,22.4943,16135.1,16135.1
758,22.3818,16135.1,16135.1
759,22.2699,16059.4,16059.4
760,22.1586,16059.4,16059.4
761,22.0478,16059.4,16059.4
762,21.9375,16059.4,16059.4
763,21.8278,16059.4,16059.4
764,21.7187,16059.4,16059.4
765,21.6101,16059.4,16059.4
766,21.502,16021.6,16021.6
767,21.3945,16021.6,16021.6
768,21.2876,16021.6,16021.6
